time, Quad.Roll, Quad.Est.Roll, Quad.Pitch, Quad.Est.Pitch, Quad.Yaw, Quad.Est.Yaw
7.964605,-0.125203,0.136294,-1.974668,-0.373559
7.969605,-0.135322,0.134734,-2.056726,-0.439138
7.974605,-0.145853,0.131901,-2.139406,-0.538371
7.979604,-0.156799,0.129681,-2.222369,-0.604877
7.984604,-0.168162,0.125852,-2.305907,-0.705104
7.989604,-0.179943,0.122964,-2.390001,-0.772359
7.994603,-0.192147,0.118127,-2.474676,-0.874088
7.999603,-0.204775,0.114562,-2.559453,-0.942093
8.004604,-0.217825,0.108707,-2.643647,-1.043471
8.009606,-0.231293,0.104466,-2.726571,-1.110162
8.014608,-0.245169,0.097608,-2.807393,-1.207843
8.019610,-0.259442,0.092713,-2.885812,-1.271127
8.024612,-0.274098,0.084901,-2.960851,-1.362292
8.029614,-0.289117,0.079394,-3.031755,-1.419816
8.034616,-0.304475,0.070711,-3.097497,-1.500085
8.039618,-0.320145,0.064661,-3.157573,-1.549130
8.044621,-0.336098,0.055229,-3.211920,-1.615711
8.049623,-0.352306,0.048725,-3.260632,-1.655557
8.054625,-0.368740,0.038683,-3.303281,-1.708170
8.059627,-0.385368,0.031819,-3.339697,-1.738209
8.064629,-0.402160,0.021310,-3.370380,-1.776224
8.069631,-0.419090,0.014183,-3.395490,-1.797154
8.074633,-0.436128,0.003348,-3.415110,-1.821864
8.079635,-0.453249,-0.003953,-3.429671,-1.834151
8.084637,-0.470431,-0.014987,-3.440318,-1.847472
8.089639,-0.487656,-0.022383,-3.447824,-1.853679
8.094641,-0.504913,-0.033520,-3.453465,-1.860470
8.099643,-0.522194,-0.040965,-3.457944,-1.863725
8.104645,-0.539497,-0.052158,-3.462227,-1.868515
8.109647,-0.556817,-0.059634,-3.465050,-1.870656
8.114649,-0.574144,-0.070861,-3.465134,-1.870687
8.119651,-0.591463,-0.078341,-3.462454,-1.868362
8.124653,-0.608759,-0.089539,-3.456774,-1.861048
8.129655,-0.626017,-0.096976,-3.447786,-1.853619
8.134657,-0.643218,-0.108068,-3.434431,-1.837064
8.139659,-0.660337,-0.115402,-3.415821,-1.821892
8.144661,-0.677344,-0.126277,-3.390933,-1.791545
8.149663,-0.694207,-0.133418,-3.359271,-1.765812
8.154665,-0.710891,-0.143924,-3.321004,-1.718888
8.159667,-0.727363,-0.150764,-3.275532,-1.681796
8.164669,-0.743578,-0.160726,-3.219690,-1.613774
8.169671,-0.759472,-0.167127,-3.149516,-1.556870
8.174673,-0.774970,-0.176270,-3.064505,-1.453555
8.179675,-0.790000,-0.182006,-2.964895,-1.373020
8.184677,-0.804490,-0.189979,-2.852137,-1.236381
8.189679,-0.818385,-0.194826,-2.728962,-1.136688
8.194681,-0.831639,-0.201334,-2.597834,-0.978318
8.199683,-0.844218,-0.205137,-2.460387,-0.867606
8.204685,-0.856096,-0.210003,-2.318477,-0.696527
8.209687,-0.867254,-0.212673,-2.173519,-0.579986
8.214689,-0.877685,-0.215802,-2.027827,-0.404420
8.219691,-0.887388,-0.217303,-1.882934,-0.288055
8.224693,-0.896375,-0.218685,-1.740718,-0.116526
8.229695,-0.904662,-0.219040,-1.602513,-0.005359
8.234697,-0.912274,-0.218747,-1.469917,0.154786
8.239699,-0.919243,-0.218026,-1.344064,0.256210
8.244701,-0.925606,-0.216198,-1.226095,0.399000
8.249703,-0.931404,-0.214512,-1.116009,0.487710
8.254705,-0.936673,-0.211333,-1.013255,0.611830
8.259707,-0.941446,-0.208807,-0.916242,0.689628
8.264709,-0.945749,-0.204444,-0.823974,0.800672
8.269711,-0.949603,-0.201170,-0.736063,0.871135
8.274714,-0.953031,-0.195739,-0.652444,0.971811
8.279716,-0.956053,-0.191788,-0.573031,1.035586
8.284718,-0.958690,-0.185390,-0.497117,1.126790
8.289720,-0.960953,-0.180823,-0.423275,1.185735
8.294722,-0.962852,-0.173535,-0.350948,1.272195
8.299724,-0.964392,-0.168389,-0.279442,1.328989
8.304726,-0.965577,-0.160246,-0.209071,1.412860
8.309728,-0.966421,-0.154541,-0.142745,1.465924
8.314730,-0.966952,-0.145597,-0.082820,1.537904
8.319732,-0.967207,-0.139402,-0.030956,1.579464
8.324734,-0.967230,-0.129817,0.011789,1.630728
8.329736,-0.967069,-0.123266,0.044319,1.656905
8.334738,-0.966782,-0.113268,0.063936,1.680815
8.339740,-0.966444,-0.106538,0.067874,1.684452
8.344742,-0.966138,-0.096451,0.054369,1.669207
8.349744,-0.965951,-0.089795,0.023961,1.645328
8.354746,-0.965960,-0.080022,-0.020417,1.592267
8.359748,-0.966222,-0.073695,-0.074902,1.548445
8.364750,-0.966779,-0.064549,-0.136333,1.474337
8.369752,-0.967655,-0.058704,-0.201776,1.421549
8.374754,-0.968866,-0.050336,-0.269060,1.340293
8.379756,-0.970415,-0.045030,-0.337147,1.285373
8.384758,-0.972303,-0.037481,-0.404531,1.204000
8.389760,-0.974525,-0.032719,-0.470610,1.150842
8.394762,-0.977073,-0.025971,-0.535559,1.072596
8.399764,-0.979941,-0.021732,-0.598343,1.022037
8.404766,-0.983114,-0.015747,-0.658362,0.949215
8.409768,-0.986577,-0.011997,-0.715083,0.903273
8.414770,-0.990316,-0.006710,-0.769309,0.837587
8.419772,-0.994319,-0.003402,-0.821307,0.795374
8.424774,-0.998575,0.001248,-0.870718,0.735218
8.429776,-1.003070,0.004150,-0.917613,0.697021
8.434778,-1.007793,0.008222,-0.962300,0.642533
8.439780,-1.012735,0.010757,-1.005639,0.607525
8.444782,-1.017893,0.014298,-1.049081,0.555229
8.449784,-1.023272,0.016483,-1.093607,0.519480
8.454786,-1.028875,0.019491,-1.138795,0.465125
8.459788,-1.034705,0.021315,-1.183937,0.428768
8.464790,-1.040756,0.023782,-1.227532,0.376159
8.469792,-1.047019,0.025253,-1.268755,0.342873
8.474794,-1.053479,0.027216,-1.307347,0.296454
8.479796,-1.060125,0.028372,-1.343700,0.267626
8.484798,-1.066949,0.029894,-1.378601,0.226297
8.489800,-1.073938,0.030774,-1.409786,0.201494
8.494802,-1.081067,0.031917,-1.435649,0.170768
8.499804,-1.088303,0.032585,-1.453765,0.156308
8.504807,-1.095602,0.033496,-1.462402,0.146257
8.509809,-1.102915,0.034080,-1.461603,0.147391
8.514811,-1.110199,0.034984,-1.452524,0.159821
8.519813,-1.117416,0.035637,-1.436273,0.174367
8.524815,-1.124526,0.036742,-1.411224,0.206874
8.529817,-1.131477,0.037598,-1.374548,0.237831
8.534819,-1.138205,0.039142,-1.324274,0.300804
8.539821,-1.144636,0.040396,-1.258451,0.354754
8.544823,-1.150681,0.042720,-1.173451,0.459094
8.549825,-1.156245,0.044639,-1.069917,0.543699
8.554827,-1.161243,0.048183,-0.950751,0.689154
8.559829,-1.165606,0.051045,-0.819458,0.795826
8.564831,-1.169289,0.056154,-0.680306,0.964822
8.569833,-1.172259,0.060129,-0.535851,1.081197
8.574835,-1.174497,0.066970,-0.388864,1.258395
8.579837,-1.176001,0.072122,-0.242046,1.376168
8.584839,-1.176775,0.080729,-0.097112,1.550274
8.589841,-1.176834,0.087044,0.044908,1.663676
8.594843,-1.176191,0.097360,0.183597,1.829460
8.599845,-1.174869,0.104786,0.317788,1.936344
8.604847,-1.172891,0.116715,0.446954,2.090488
8.609849,-1.170280,0.125177,0.571519,2.189435
8.614851,-1.167061,0.138602,0.691391,2.332291
8.619853,-1.163257,0.148023,0.806843,2.423938
8.624855,-1.158886,0.162836,0.918564,2.557070
8.629857,-1.153966,0.173151,1.027164,2.643288
8.634859,-1.148511,0.189265,1.133555,2.769985
8.639861,-1.142528,0.200428,1.238180,2.853160
8.644863,-1.136026,0.217795,1.341989,2.976933
8.649865,-1.129006,0.229785,1.445073,3.059037
8.654867,-1.121471,0.248385,1.548446,3.182542
8.659869,-1.113417,0.261198,1.652388,3.265468
8.664871,-1.104841,0.281042,1.757466,3.391342
8.669873,-1.095737,0.294692,1.862654,3.475790
8.674875,-1.086111,0.315799,1.966710,3.601420
8.679877,-1.075970,0.330287,2.068970,3.683946
8.684879,-1.065325,0.352634,2.168698,3.804777
8.689881,-1.054189,0.367932,2.265779,3.883227
8.694883,-1.042574,0.391462,2.360974,3.998235
8.699885,-1.030487,0.407531,2.455094,4.073984
8.704887,-1.017933,0.432200,2.547270,4.185583
8.709889,-1.004929,0.449014,2.636470,4.257214
8.714891,-0.991475,0.474772,2.727773,4.365621
8.719893,-0.977550,0.492310,2.823492,4.441420
8.724895,-0.963136,0.519192,2.922674,4.559135
8.729897,-0.948221,0.537508,3.023045,4.638949
8.734900,-0.932813,0.565577,3.120058,4.754985
8.739902,-0.916940,0.584671,3.209850,4.826762
8.744904,-0.900644,0.613831,3.290519,4.923363
8.749906,-0.883977,0.633582,3.360615,4.979206
8.754908,-0.866994,0.663604,3.419081,5.048882
8.759910,-0.849756,0.683838,3.464728,5.085029
8.764912,-0.832335,0.714431,3.494980,5.121055
8.769914,-0.814813,0.734929,3.508692,5.131605
8.774916,-0.797269,0.765722,3.506883,5.128704
8.779918,-0.779774,0.786226,3.491868,5.116087
8.784920,-0.762388,0.816865,3.466262,5.084282
8.789922,-0.745151,0.837176,3.434340,5.057732
8.794924,-0.728085,0.867437,3.398883,5.014062
8.799926,-0.711204,0.887462,3.360771,4.983018
8.804928,-0.694519,0.917265,3.321067,4.934941
8.809930,-0.678034,0.936972,3.280826,4.902448
8.814932,-0.661747,0.966291,3.242002,4.855299
8.819934,-0.645648,0.985683,3.205574,4.825886
8.824936,-0.629720,1.014556,3.172621,4.785885
8.829938,-0.613945,1.033675,3.143834,4.762585
8.834940,-0.598301,1.062188,3.119322,4.732764
8.839942,-0.582767,1.081102,3.098774,4.716192
8.844944,-0.567326,1.109356,3.081717,4.695468
8.849946,-0.551960,1.128126,3.068058,4.684381
8.854948,-0.536652,1.156204,3.057486,4.671429
8.859950,-0.521389,1.174883,3.049714,4.664877
8.864952,-0.506155,1.202858,3.045221,4.658828
8.869954,-0.490937,1.221491,3.042998,4.656593
8.874956,-0.475723,1.249428,3.042960,4.655882
8.879958,-0.460505,1.268052,3.044148,4.656446
8.884960,-0.445278,1.295994,3.045970,4.657918
8.889962,-0.430042,1.314626,3.048068,4.659022
8.894964,-0.414797,1.342584,3.049762,4.660341
8.899966,-0.399545,1.361225,3.050437,4.660346
8.904968,-0.384298,1.389184,3.048041,4.657218
8.909970,-0.369081,1.407807,3.039572,4.650678
8.914972,-0.353930,1.435678,3.022618,4.630849
8.919974,-0.338893,1.454182,2.995997,4.609767
8.924976,-0.324016,1.481761,2.960406,4.567147
8.929978,-0.309341,1.499996,2.917151,4.532380
8.934980,-0.294902,1.527074,2.867276,4.472057
8.939982,-0.280731,1.544918,2.811266,4.426824
8.944984,-0.266858,1.571333,2.749671,4.352424
8.949986,-0.253306,1.588690,2.683836,4.299248
8.954988,-0.240094,1.614320,2.614404,4.215314
8.959991,-0.227235,1.631123,2.543082,4.157637
8.964993,-0.214737,1.655894,2.470487,4.069726
8.969995,-0.202604,1.672114,2.397305,4.010733
8.974997,-0.190838,1.696001,2.323750,3.921844
8.979999,-0.179442,1.711629,2.249512,3.862256
8.985001,-0.168418,1.734623,2.174899,3.772407
8.990003,-0.157768,1.749653,2.100016,3.712489
8.995005,-0.147494,1.771747,2.024605,3.622114
9.000007,-0.137599,1.786175,1.948691,3.561517
9.005009,-0.128084,1.807362,1.872151,3.469994
9.010011,-0.118956,1.821180,1.794500,3.408172
9.015013,-0.110217,1.841443,1.716478,3.314923
9.020015,-0.101873,1.854639,1.637024,3.251781
9.025017,-0.093928,1.873959,1.556713,3.156029
9.030019,-0.086389,1.886518,1.475080,3.091161
9.035021,-0.079261,1.904870,1.392583,2.992920
9.040023,-0.072547,1.916775,1.309479,2.926974
9.045025,-0.066250,1.934138,1.225744,2.827229
9.050027,-0.060374,1.945381,1.141641,2.760456
9.055029,-0.054920,1.961741,1.056654,2.659296
9.060031,-0.049894,1.972311,0.971038,2.591299
9.065033,-0.045296,1.987654,0.885184,2.489017
9.070035,-0.041128,1.997542,0.799364,2.420837
9.075037,-0.037389,2.011863,0.713222,2.318398
9.080039,-0.034082,2.021068,0.626883,2.249810
9.085041,-0.031207,2.034361,0.540480,2.147024
9.090043,-0.028765,2.042881,0.453759,2.078138
9.095045,-0.026755,2.055143,0.367329,1.975148
9.100047,-0.025180,2.062975,0.280187,1.906061
9.105049,-0.024043,2.074203,0.191904,1.801176
9.110051,-0.023351,2.081336,0.102636,1.730276
9.115053,-0.023106,2.091506,0.013098,1.623640
9.120055,-0.023312,2.097929,-0.077339,1.551875
9.125057,-0.023972,2.107023,-0.168666,1.443057
9.130059,-0.025091,2.112722,-0.260790,1.370003
9.135061,-0.026676,2.120720,-0.354574,1.258407
9.140063,-0.028734,2.125678,-0.449682,1.182835
9.145065,-0.031269,2.132547,-0.545315,1.068670
9.150067,-0.034285,2.136745,-0.642162,0.991782
9.155069,-0.037792,2.142462,-0.740832,0.874294
9.160071,-0.041795,2.145880,-0.840862,0.794823
9.165073,-0.046303,2.150408,-0.941822,0.674186
9.170075,-0.051315,2.153024,-1.043057,0.593669
9.175077,-0.056835,2.156343,-1.144692,0.472140
9.180079,-0.062864,2.158150,-1.246650,0.390798
9.185081,-0.069403,2.160251,-1.348696,0.268689
9.190084,-0.076454,2.161244,-1.451050,0.187039
9.195086,-0.084018,2.162120,-1.554219,0.063720
9.200088,-0.092099,2.162293,-1.657482,-0.018513
9.205090,-0.100697,2.161935,-1.760842,-0.142108
9.210092,-0.109812,2.161283,-1.864772,-0.224919
9.215094,-0.119448,2.159685,-1.968648,-0.349264
9.220096,-0.129603,2.158205,-2.072768,-0.432393
9.225098,-0.140279,2.155362,-2.176550,-0.556668
9.230100,-0.151473,2.153052,-2.280465,-0.639599
9.235102,-0.163186,2.148966,-2.384049,-0.763604
9.240104,-0.175417,2.145829,-2.487354,-0.846111
9.245106,-0.188163,2.140506,-2.590665,-0.969600
9.250108,-0.201426,2.136545,-2.693787,-1.051863
9.255110,-0.215203,2.129987,-2.796322,-1.174713
9.260112,-0.229491,2.125207,-2.898424,-1.256118
9.265114,-0.244288,2.117427,-2.999950,-1.377777
9.270116,-0.259591,2.111835,-3.100804,-1.458354
9.275118,-0.275397,2.102844,-3.201513,-1.578758
9.280120,-0.291706,2.096449,-3.301990,-1.658881
9.285122,-0.308517,2.086255,-3.402120,-1.778907
9.290124,-0.325822,2.079060,-3.499953,-1.857429
9.295126,-0.343606,2.067686,-3.594286,-1.971225
9.300128,-0.361849,2.059727,-3.684152,-2.043689
9.305130,-0.380526,2.047257,-3.768598,-2.146129
9.310132,-0.399606,2.038608,-3.846863,-2.209612
9.315134,-0.419058,2.025171,-3.918520,-2.296790
9.320136,-0.438848,2.015930,-3.983462,-2.349634
9.325138,-0.458941,2.001687,-4.040996,-2.420100
9.330140,-0.479300,1.991964,-4.091285,-2.461290
9.335142,-0.499888,1.977086,-4.134201,-2.514008
9.340144,-0.520670,1.966999,-4.170372,-2.543719
9.345146,-0.541613,1.951660,-4.199811,-2.580097
9.350148,-0.562685,1.941319,-4.223450,-2.599460
9.355150,-0.583861,1.925674,-4.242217,-2.622443
9.360152,-0.605119,1.915171,-4.257481,-2.634609
9.365154,-0.626447,1.899331,-4.270934,-2.650235
9.370156,-0.647839,1.888721,-4.282976,-2.659587
9.375158,-0.669282,1.872740,-4.292190,-2.670208
9.380160,-0.690764,1.862054,-4.298583,-2.674906
9.385162,-0.712269,1.845996,-4.302125,-2.678305
9.390164,-0.733779,1.835283,-4.301523,-2.677238
9.395166,-0.755274,1.819230,-4.296806,-2.670361
9.400168,-0.776732,1.808556,-4.287278,-2.661799
9.405170,-0.798125,1.792621,-4.271845,-2.641716
9.410172,-0.819417,1.782073,-4.248381,-2.621971
9.415174,-0.840564,1.766417,-4.215072,-2.580421
9.420177,-0.861510,1.756130,-4.170500,-2.543680
9.425179,-0.882196,1.741000,-4.113188,-2.473367
9.430181,-0.902547,1.731164,-4.038997,-2.412976
9.435183,-0.922473,1.716900,-3.947246,-2.300930
9.440185,-0.941893,1.707781,-3.839730,-2.213498
9.445187,-0.960734,1.694786,-3.719190,-2.066846
9.450189,-0.978942,1.686623,-3.588637,-1.961094
9.455191,-0.996474,1.675187,-3.450649,-1.794090
9.460193,-1.013301,1.668124,-3.308421,-1.679381
9.465195,-1.029411,1.658396,-3.164084,-1.505229
9.470197,-1.044796,1.652492,-3.019235,-1.388722
9.475199,-1.059466,1.644504,-2.877896,-1.218040
9.480201,-1.073448,1.639741,-2.742944,-1.109382
9.485203,-1.086779,1.633397,-2.616217,-0.956219
9.490205,-1.099503,1.629669,-2.498162,-0.861287
9.495207,-1.111657,1.624772,-2.386692,-0.727506
9.500209,-1.123266,1.621948,-2.278853,-0.641941
9.505211,-1.134341,1.618350,-2.172395,-0.515506
9.510213,-1.144887,1.616372,-2.067370,-0.432382
9.515215,-1.154912,1.614024,-1.963738,-0.309390
9.520217,-1.164425,1.612867,-1.862269,-0.228946
9.525219,-1.173440,1.611730,-1.763757,-0.111556
9.530221,-1.181970,1.611361,-1.667961,-0.035384
9.535223,-1.190030,1.611372,-1.575042,0.075585
9.540225,-1.197634,1.611747,-1.484852,0.147583
9.545227,-1.204795,1.612844,-1.397644,0.252215
9.550229,-1.211529,1.613920,-1.313048,0.319810
9.555231,-1.217841,1.616040,-1.228512,0.420594
9.560233,-1.223724,1.617791,-1.141518,0.489466
9.565235,-1.229159,1.620941,-1.050170,0.597783
9.570237,-1.234122,1.623408,-0.953222,0.674334
9.575239,-1.238582,1.627694,-0.850425,0.796443
9.580241,-1.242513,1.630965,-0.742982,0.881798
9.585243,-1.245897,1.636519,-0.632101,1.014369
9.590245,-1.248719,1.640666,-0.519421,1.104306
9.595247,-1.250972,1.647565,-0.404186,1.241600
9.600249,-1.252635,1.652626,-0.284440,1.336656
9.605251,-1.253692,1.660936,-0.162492,1.482203
9.610253,-1.254140,1.666962,-0.041004,1.578983
9.615255,-1.253985,1.676723,0.078287,1.721504
9.620257,-1.253246,1.683702,0.193603,1.813540
9.625259,-1.251946,1.694849,0.303441,1.944787
9.630261,-1.250116,1.702712,0.406685,2.026991
9.635263,-1.247793,1.715107,0.502180,2.141003
9.640265,-1.245017,1.723741,0.589280,2.210156
9.645267,-1.241833,1.737194,0.667231,2.302848
9.650270,-1.238289,1.746461,0.735033,2.356499
9.655272,-1.234439,1.760742,0.791962,2.423898
9.660274,-1.230338,1.770475,0.837433,2.459637
9.665276,-1.226049,1.785318,0.869284,2.497260
9.670278,-1.221646,1.795322,0.886466,2.510381
9.675280,-1.217197,1.810400,0.890265,2.513955
9.680282,-1.212765,1.820450,0.882191,2.506825
9.685284,-1.208405,1.835452,0.864310,2.484637
9.690286,-1.204158,1.845371,0.838574,2.463466
9.695288,-1.200058,1.860078,0.806808,2.424817
9.700290,-1.196129,1.869749,0.771543,2.396116
9.705292,-1.192382,1.884036,0.734722,2.351192
9.710294,-1.188816,1.893411,0.698932,2.321834
9.715296,-1.185422,1.907259,0.665784,2.281089
9.720298,-1.182183,1.916358,0.636461,2.256786
9.725300,-1.179077,1.929834,0.611580,2.226010
9.730302,-1.176083,1.938721,0.590913,2.209041
9.735304,-1.173182,1.951930,0.573400,2.187559
9.740306,-1.170361,1.960668,0.558439,2.175363
9.745308,-1.167608,1.973687,0.545394,2.159568
9.750310,-1.164918,1.982316,0.533350,2.149957
9.755312,-1.162286,1.995188,0.521620,2.136041
9.760314,-1.159711,2.003723,0.510959,2.127330
9.765316,-1.157185,2.016463,0.501290,2.115574
9.770318,-1.154705,2.024918,0.492590,2.108496
9.775320,-1.152266,2.037549,0.484941,2.098940
9.780322,-1.149863,2.045939,0.477576,2.092789
9.785324,-1.147500,2.058477,0.468922,2.082800
9.790326,-1.145192,2.066800,0.456058,2.073094
9.795328,-1.142965,2.079200,0.437478,2.051794
9.800330,-1.140849,2.087389,0.412780,2.032733
9.805332,-1.138876,2.099517,0.381608,1.996338
9.810334,-1.137077,2.107474,0.344350,1.967219
9.815336,-1.135480,2.119179,0.302315,1.917060
9.820338,-1.134102,2.126812,0.257623,1.881233
9.825340,-1.132952,2.137989,0.211471,1.825762
9.830342,-1.132035,2.145255,0.164800,1.788216
9.835344,-1.131350,2.155872,0.118600,1.732229
9.840346,-1.130891,2.162764,0.073983,1.696130
9.845348,-1.130652,2.172836,0.030622,1.643803
9.850350,-1.130626,2.179376,-0.011613,1.609667
9.855352,-1.130807,2.188935,-0.052566,1.560191
9.860354,-1.131189,2.195143,-0.092023,1.528302
9.865356,-1.131764,2.204221,-0.129688,1.482691
9.870358,-1.132519,2.210122,-0.165275,1.453996
9.875360,-1.133447,2.218763,-0.198922,1.413238
9.880363,-1.134538,2.224390,-0.230709,1.387650
9.885365,-1.135783,2.232643,-0.260860,1.351299
9.890367,-1.137173,2.238025,-0.289505,1.328361
9.895369,-1.138702,2.245929,-0.316418,1.295863
9.900371,-1.140359,2.251092,-0.340992,1.275926
9.905373,-1.142132,2.258693,-0.363332,1.249020
9.910375,-1.144011,2.263672,-0.383831,1.232367
9.915377,-1.145985,2.271021,-0.401947,1.210533
9.920379,-1.148045,2.275850,-0.418273,1.197474
9.925381,-1.150180,2.282999,-0.432699,1.180139
9.930383,-1.152383,2.287709,-0.445734,1.169903
9.935385,-1.154647,2.294700,-0.457241,1.156303
9.940387,-1.156964,2.299317,-0.467104,1.148486
9.945389,-1.159324,2.306188,-0.475260,1.138884
9.950391,-1.161721,2.310738,-0.481914,1.133662
9.955393,-1.164147,2.317527,-0.487197,1.127635
9.960395,-1.166596,2.322034,-0.491413,1.124434
9.965397,-1.169063,2.328773,-0.494684,1.120968
9.970399,-1.171542,2.333256,-0.496224,1.119892
9.975401,-1.174024,2.339974,-0.496209,1.120140
9.980403,-1.176502,2.344456,-0.495298,1.121215
9.985405,-1.178975,2.351187,-0.493752,1.123560
9.990407,-1.181436,2.355684,-0.491039,1.125960
9.995409,-1.183881,2.362448,-0.487690,1.130572
10.000411,-1.186309,2.366974,-0.483973,1.133877
10.005413,-1.188715,2.373789,-0.479494,1.139744
10.010415,-1.191098,2.378352,-0.474288,1.144217
10.015417,-1.193452,2.385232,-0.468533,1.151667
10.020419,-1.195777,2.389844,-0.462556,1.156786
10.025421,-1.198071,2.396800,-0.456289,1.164863
10.030423,-1.200333,2.401465,-0.449506,1.170604
10.035425,-1.202559,2.408507,-0.442363,1.179745
10.040427,-1.204747,2.413233,-0.434630,1.186239
10.045429,-1.206897,2.420370,-0.426709,1.196352
10.050431,-1.209006,2.425163,-0.418446,1.203294
10.055433,-1.211072,2.432404,-0.409950,1.213978
10.060435,-1.213097,2.437267,-0.401587,1.221062
10.065437,-1.215080,2.444615,-0.393126,1.231692
10.070439,-1.217019,2.449548,-0.384456,1.238970
10.075441,-1.218915,2.457004,-0.375634,1.249986
10.080443,-1.220767,2.462012,-0.366568,1.257489
10.085445,-1.222572,2.469580,-0.357509,1.268922
10.090447,-1.224333,2.474663,-0.348495,1.276402
10.095449,-1.226048,2.482344,-0.339286,1.287934
10.100451,-1.227717,2.487504,-0.330167,1.295564
10.105453,-1.229340,2.495300,-0.321003,1.307040
10.110456,-1.230918,2.500535,-0.311906,1.314634
10.115458,-1.232449,2.508447,-0.302363,1.326458
10.120460,-1.233932,2.513761,-0.292820,1.334388
10.125462,-1.235367,2.521791,-0.282994,1.346592
10.130464,-1.236752,2.527186,-0.272914,1.354916
10.135466,-1.238086,2.535341,-0.262640,1.367774
10.140468,-1.239369,2.540821,-0.252560,1.376160
10.145470,-1.240601,2.549103,-0.242301,1.388967
10.150472,-1.241781,2.554668,-0.231829,1.397661
10.155474,-1.242909,2.563080,-0.221421,1.410686
10.160476,-1.243985,2.568731,-0.211088,1.419339
10.165478,-1.245010,2.577273,-0.200843,1.432139
10.170480,-1.245983,2.583010,-0.190716,1.440599
10.175482,-1.246906,2.591679,-0.180495,1.453295
10.180484,-1.247778,2.597501,-0.170258,1.461816
10.185486,-1.248599,2.606297,-0.160136,1.474498
10.190488,-1.249369,2.612204,-0.149994,1.482959
10.195490,-1.250089,2.621126,-0.140114,1.495357
